TABLE->,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4
F51107,1,0,1,0,0.381393,0.281656,0.038139,0.381393,0.500000
F51113,1,0,1,0,0.369884,0.278852,0.036988,0.369884,0.500000
F51121,1,0,1,0,0.278497,0.270314,0.027849,0.278497,0.500000
F51125,1,0,1,0,0.335729,0.271304,0.033573,0.335729,0.500000
F51131,1,0,1,0,0.353638,0.272405,0.035364,0.353638,0.500000
F51137,1,0,1,0,0.361645,0.279088,0.036164,0.361645,0.500000
F51139,1,0,1,0,0.414178,0.289883,0.041418,0.414178,0.500000
F51145,1,0,1,0,0.365365,0.277766,0.036536,0.365365,0.500000
F51147,1,0,1,0,0.343489,0.277176,0.034349,0.343489,0.500000
F51149,1,0,1,0,0.459270,0.282081,0.045927,0.459270,0.500000
F51153,1,0,1,0,0.401056,0.281627,0.040105,0.401056,0.500000
F51157,1,0,1,0,0.360271,0.275734,0.036027,0.360271,0.500000
F51159,1,0,1,0,0.396340,0.278685,0.039635,0.396340,0.500000
F51161,1,0,1,0,0.287404,0.271775,0.028740,0.287404,0.500000
F51163,1,0,1,0,0.292266,0.272895,0.029227,0.292266,0.500000
F51165,1,0,1,0,0.439822,0.293099,0.043982,0.439822,0.500000
F51171,1,0,1,0,0.348589,0.281839,0.034859,0.348589,0.500000
F51177,1,0,1,0,0.370201,0.277879,0.037020,0.370201,0.500000
F51179,1,0,1,0,0.391161,0.279046,0.039117,0.391161,0.500000
F51181,1,0,1,0,0.394746,0.273496,0.039475,0.394746,0.500000
F51187,1,0,1,0,0.305143,0.277576,0.030514,0.305143,0.500000
F51193,1,0,1,0,0.382055,0.276298,0.038205,0.382055,0.500000
F51199,1,0,1,0,0.422084,0.276494,0.042208,0.422084,0.500000
F51510,1,0,1,0,0.494295,0.285250,0.049429,0.494295,0.500000
F51530,1,0,1,0,0.287684,0.272633,0.028768,0.287684,0.500000
F51540,1,0,1,0,0.424454,0.280710,0.042445,0.424454,0.500000
F51550,1,0,1,0,0.416201,0.273434,0.041619,0.416201,0.500000
F51580,1,0,1,0,0.267892,0.267907,0.026789,0.267892,0.500000
F51630,1,0,1,0,0.426391,0.278957,0.042639,0.426391,0.500000
F51650,1,0,1,0,0.288857,0.263378,0.028886,0.288857,0.500000
F51660,1,0,1,0,0.463676,0.293133,0.046368,0.463676,0.500000
F51670,1,0,1,0,0.749120,0.297852,0.074911,0.749120,0.500000
F51700,1,0,1,0,0.422936,0.275691,0.042294,0.422936,0.500000
F51710,1,0,1,0,0.491586,0.280658,0.049159,0.491586,0.500000
F51730,1,0,1,0,0.434307,0.281657,0.043430,0.434307,0.500000
F51735,1,0,1,0,0.259873,0.259855,0.025987,0.259873,0.500000
F51740,1,0,1,0,0.507053,0.281874,0.050705,0.507053,0.500000
F51760,1,0,1,0,0.480213,0.285213,0.048021,0.480213,0.500000
F51790,1,0,1,0,0.346763,0.278307,0.034676,0.346763,0.500000
F51800,1,0,1,0,0.395503,0.271514,0.039550,0.395503,0.500000
F51810,1,0,1,0,0.387064,0.273443,0.038706,0.387064,0.500000
F51820,1,0,1,0,0.430764,0.279737,0.043077,0.430764,0.500000
F51830,1,0,1,0,0.420488,0.275258,0.042048,0.420488,0.500000
F54003,1,0,1,0,0.351463,0.276763,0.035146,0.351463,0.500000
F54023,1,0,1,0,0.471409,0.265075,0.047141,0.471409,0.500000
F54027,1,0,1,0,0.291956,0.274696,0.029196,0.291956,0.500000
F54031,1,0,1,0,0.343470,0.280065,0.034347,0.343470,0.500000
F54037,1,0,1,0,0.343602,0.278221,0.034360,0.343602,0.500000
F54057,1,0,1,0,0.373856,0.268445,0.037385,0.373856,0.500000
F54063,1,0,1,0,0.268253,0.264164,0.026826,0.268253,0.500000
F54065,1,0,1,0,0.344963,0.274751,0.034496,0.344963,0.500000
F54071,1,0,1,0,0.277314,0.275483,0.027731,0.277314,0.500000
end,,,,,,,,,
