TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
F51071,1,0,1,0,0.043263,0.200000,0.004326,0.043263,0.500000
F51079,1,0,1,0,0.052112,0.200000,0.005211,0.052112,0.500000
F51085,1,0,1,0,0.045742,0.200000,0.004574,0.045742,0.500000
F51087,1,0,1,0,0.046512,0.200000,0.004651,0.046512,0.500000
F51091,1,0,1,0,0.049529,0.200000,0.004953,0.049529,0.500000
F51095,1,0,1,0,0.052729,0.200000,0.005273,0.052729,0.500000
F51099,1,0,1,0,0.048816,0.200000,0.004882,0.048816,0.500000
F51101,1,0,1,0,0.048373,0.200000,0.004837,0.048373,0.500000
F51107,1,0,1,0,0.044660,0.200000,0.004466,0.044660,0.500000
F51113,1,0,1,0,0.049151,0.200000,0.004915,0.049151,0.500000
F51121,1,0,1,0,0.042866,0.200000,0.004287,0.042866,0.500000
F51125,1,0,1,0,0.050011,0.200000,0.005001,0.050011,0.500000
F51131,1,0,1,0,0.051918,0.200000,0.005192,0.051918,0.500000
F51137,1,0,1,0,0.047827,0.200000,0.004783,0.047827,0.500000
F51139,1,0,1,0,0.042066,0.200000,0.004207,0.042066,0.500000
F51145,1,0,1,0,0.049079,0.200000,0.004908,0.049079,0.500000
F51147,1,0,1,0,0.048392,0.200000,0.004839,0.048392,0.500000
F51149,1,0,1,0,0.050600,0.200000,0.005060,0.050600,0.500000
F51153,1,0,1,0,0.045167,0.200000,0.004517,0.045167,0.500000
F51157,1,0,1,0,0.047236,0.200000,0.004724,0.047236,0.500000
F51159,1,0,1,0,0.048786,0.200000,0.004879,0.048786,0.500000
F51161,1,0,1,0,0.043814,0.200000,0.004381,0.043814,0.500000
F51163,1,0,1,0,0.046507,0.200000,0.004651,0.046507,0.500000
F51165,1,0,1,0,0.041888,0.200000,0.004189,0.041888,0.500000
F51171,1,0,1,0,0.042400,0.200000,0.004240,0.042400,0.500000
F51177,1,0,1,0,0.046890,0.200000,0.004689,0.046890,0.500000
F51179,1,0,1,0,0.046556,0.200000,0.004656,0.046556,0.500000
F51181,1,0,1,0,0.053255,0.200000,0.005325,0.053255,0.500000
F51187,1,0,1,0,0.041567,0.200000,0.004157,0.041567,0.500000
F51193,1,0,1,0,0.048959,0.200000,0.004896,0.048959,0.500000
F51199,1,0,1,0,0.053074,0.200000,0.005307,0.053074,0.500000
F51510,1,0,1,0,0.048205,0.200000,0.004821,0.048205,0.500000
F51530,1,0,1,0,0.047422,0.200000,0.004742,0.047422,0.500000
F51540,1,0,1,0,0.053748,0.200000,0.005375,0.053748,0.500000
F51550,1,0,1,0,0.053266,0.200000,0.005327,0.053266,0.500000
F51580,1,0,1,0,0.043205,0.200000,0.004321,0.043205,0.500000
F51630,1,0,1,0,0.048929,0.200000,0.004893,0.048929,0.500000
F51650,1,0,1,0,0.052992,0.200000,0.005299,0.052992,0.500000
F51660,1,0,1,0,0.043008,0.200000,0.004301,0.043008,0.500000
F51670,1,0,1,0,0.049477,0.200000,0.004948,0.049477,0.500000
F51700,1,0,1,0,0.052841,0.200000,0.005284,0.052841,0.500000
F51710,1,0,1,0,0.053438,0.200000,0.005344,0.053438,0.500000
F51730,1,0,1,0,0.049882,0.200000,0.004988,0.049882,0.500000
F51735,1,0,1,0,0.052745,0.200000,0.005275,0.052745,0.500000
F51740,1,0,1,0,0.053616,0.200000,0.005362,0.053616,0.500000
F51760,1,0,1,0,0.048337,0.200000,0.004834,0.048337,0.500000
F51790,1,0,1,0,0.045625,0.200000,0.004562,0.045625,0.500000
F51800,1,0,1,0,0.053373,0.200000,0.005337,0.053373,0.500000
F51810,1,0,1,0,0.053751,0.200000,0.005375,0.053751,0.500000
F51820,1,0,1,0,0.053003,0.200000,0.005300,0.053003,0.500000
F51830,1,0,1,0,0.053797,0.200000,0.005380,0.053797,0.500000
F54003,1,0,1,0,0.043825,0.200000,0.004382,0.043825,0.500000
F54023,1,0,1,0,0.055542,0.200000,0.005554,0.055542,0.500000
F54027,1,0,1,0,0.040329,0.200000,0.004033,0.040329,0.500000
F54031,1,0,1,0,0.041816,0.200000,0.004182,0.041816,0.500000
F54037,1,0,1,0,0.042564,0.200000,0.004256,0.042564,0.500000
F54057,1,0,1,0,0.049649,0.200000,0.004965,0.049649,0.500000
F54063,1,0,1,0,0.043093,0.200000,0.004309,0.043093,0.500000
F54065,1,0,1,0,0.044605,0.200000,0.004461,0.044605,0.500000
F54071,1,0,1,0,0.039671,0.200000,0.003967,0.039671,0.500000
end,,,,,,,,,
