TABLE->,ICE-FLAG,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM1,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-PARM2,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT1,SNOW-INIT2,SNOW-INIT2,SNOW-INIT2
F42133,1,40.20800447,338.85,0.05,1.3,1.48,0.12,32,0.13,0.5,0.03,0.03,1.668,0,0,0.15,100,30,1.48,0,0.9
F51001,1,37.79409259,3.14,0.05,1.3,1,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1,0,0.9
F51003,1,38.004722,537.6,0.05,1.3,1.75,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.75,0,0.9
F51005,1,37.78966324,1694.57,0.05,1.3,3.38,0.12,32,0.13,0.5,0.03,0.03,2.268,0,0,0.15,100,30,3.38,0,0.9
F51009,1,37.6171432,918.04,0.05,1.3,2.29,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.29,0,0.9
F51011,1,37.38019756,746.79,0.05,1.3,2.05,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.05,0,0.9
F51013,1,38.8717971,70.54,0.05,1.3,1.1,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.1,0,0.9
F51015,1,37.99850121,1624.42,0.05,1.3,3.28,0.12,32,0.13,0.5,0.03,0.03,2.196,0,0,0.15,100,30,3.28,0,0.9
F51017,1,38.11640421,2019.94,0.05,1.3,3.84,0.12,32,0.13,0.5,0.03,0.03,2.814,0,0,0.15,100,30,3.84,0,0.9
F51019,1,37.5639695,2161.91,0.05,1.3,4.04,0.12,32,0.13,0.5,0.03,0.03,0.63,0,0,0.15,100,30,4.04,0,0.9
F51023,1,37.63022175,1265.97,0.05,1.3,2.78,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.78,0,0.9
F51033,1,38.11815656,193.47,0.05,1.3,1.27,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.27,0,0.9
F51041,1,37.38356804,10.83,0.05,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
F51043,1,39.0658589,1536.76,0.05,1.3,3.16,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.16,0,0.9
F51045,1,37.49887596,2257.64,0.05,1.3,4.17,0.12,32,0.13,0.5,0.03,0.03,1.896,0,0,0.15,100,30,4.17,0,0.9
F51053,1,37.19731519,147.41,0.05,1.3,1.21,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.21,0,0.9
F51057,1,37.9498906,49.31,0.05,1.3,1.07,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.07,0,0.9
F51059,1,38.76474468,118.87,0.05,1.3,1.17,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.17,0,0.9
F51061,1,38.57401993,344.23,0.05,1.3,1.48,0.12,32,0.13,0.5,0.03,0.03,0.726,0,0,0.15,100,30,1.48,0,0.9
F51069,1,39.06620638,737.15,0.05,1.3,2.03,0.12,32,0.13,0.5,0.03,0.03,2.514,0,0,0.15,100,30,2.03,0,0.9
F51071,1,37.38025153,2934.44,0.05,1.3,5.12,0.12,32,0.13,0.5,0.03,0.03,1.062,0,0,0.15,100,30,5.12,0,0.9
F51079,1,38.37100445,2326.57,0.05,1.3,4.27,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,4.27,0,0.9
F51085,1,37.58652712,147.66,0.05,1.3,1.21,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.21,0,0.9
F51087,1,37.44067424,96.64,0.05,1.3,1.14,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.14,0,0.9
F51091,1,38.42129244,3373.3,0.05,1.3,5.74,0.12,32,0.13,0.5,0.03,0.03,3.156,0,0,0.15,100,30,5.74,0,0.9
F51095,1,37.23160502,24.52,0.05,1.3,1.03,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.03,0,0.9
F51099,1,38.30945636,25.58,0.05,1.3,1.04,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.04,0,0.9
F51101,1,37.57048169,26.25,0.05,1.3,1.04,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.04,0,0.9
F51107,1,38.99786586,280.44,0.05,1.3,1.39,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.39,0,0.9
F51113,1,38.53424962,2611.74,0.05,1.3,4.67,0.12,32,0.13,0.5,0.03,0.03,3.042,0,0,0.15,100,30,4.67,0,0.9
F51121,1,37.32422828,2007.13,0.05,1.3,3.82,0.12,32,0.13,0.5,0.03,0.03,0.348,0,0,0.15,100,30,3.82,0,0.9
F51125,1,37.79005153,2002.3,0.05,1.3,3.81,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.81,0,0.9
F51131,1,37.1070616,11.7,0.05,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
F51137,1,38.3179996,322.28,0.05,1.3,1.45,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.45,0,0.9
F51139,1,38.66316751,816.54,0.05,1.3,2.15,0.12,32,0.13,0.5,0.03,0.03,0.09,0,0,0.15,100,30,2.15,0,0.9
F51145,1,37.5480855,412.49,0.05,1.3,1.58,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.58,0,0.9
F51147,1,37.29597719,459.31,0.05,1.3,1.64,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.64,0,0.9
F51149,1,37.25935027,99.8,0.05,1.3,1.14,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.14,0,0.9
F51153,1,38.61043402,248.04,0.05,1.3,1.35,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.35,0,0.9
F51157,1,38.70163605,2544.08,0.05,1.3,4.57,0.12,32,0.13,0.5,0.03,0.03,3.06,0,0,0.15,100,30,4.57,0,0.9
F51159,1,37.97191274,31.1,0.05,1.3,1.04,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.04,0,0.9
F51161,1,37.37989381,1851.23,0.05,1.3,3.6,0.12,32,0.13,0.5,0.03,0.03,0.048,0,0,0.15,100,30,3.6,0,0.9
F51163,1,37.8568492,1013.93,0.05,1.3,2.42,0.12,32,0.13,0.5,0.03,0.03,1.008,0,0,0.15,100,30,2.42,0,0.9
F51165,1,38.45442352,1325.88,0.05,1.3,2.86,0.12,32,0.13,0.5,0.03,0.03,1.554,0,0,0.15,100,30,2.86,0,0.9
F51171,1,38.82182811,1774.87,0.05,1.3,3.49,0.12,32,0.13,0.5,0.03,0.03,0.504,0,0,0.15,100,30,3.49,0,0.9
F51177,1,38.27781979,317.78,0.05,1.3,1.45,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.45,0,0.9
F51179,1,38.52752099,293.43,0.05,1.3,1.41,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.41,0,0.9
F51181,1,37.20193345,102.85,0.05,1.3,1.14,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.14,0,0.9
F51187,1,38.89645,595.01,0.05,1.3,1.84,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.84,0,0.9
F51193,1,38.1694023,18.3,0.05,1.3,1.03,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.03,0,0.9
F51199,1,37.27373738,56.03,0.05,1.3,1.08,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.08,0,0.9
F51510,1,38.81893948,10.61,0.05,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51530,1,37.72431677,1099.66,0.05,1.3,2.54,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,2.54,0,0.9
F51540,1,38.05510418,487.68,0.05,1.3,1.68,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.68,0,0.9
F51550,1,36.71768038,16.4,0.05,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
F51580,1,37.80248116,1722,0.05,1.3,3.42,0.12,32,0.13,0.5,0.03,0.03,1.068,0,0,0.15,100,30,3.42,0,0.9
F51630,1,38.28911532,160.96,0.05,1.3,1.23,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.23,0,0.9
F51650,1,37.07643901,2.46,0.05,1.3,1,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1,0,0.9
F51660,1,38.44715544,1315.6,0.05,1.3,2.85,0.12,32,0.13,0.5,0.03,0.03,2.082,0,0,0.15,100,30,2.85,0,0.9
F51670,1,37.30466268,51.7,0.05,1.3,1.07,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.07,0,0.9
F51700,1,37.13392306,16.22,0.05,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
F51710,1,36.932906,12.33,0.05,1.3,1.02,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.02,0,0.9
F51730,1,37.22511988,109.84,0.05,1.3,1.15,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.15,0,0.9
F51735,1,37.13831212,7.64,0.05,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51740,1,36.88680321,6.39,0.05,1.3,1.01,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.01,0,0.9
F51760,1,37.53835248,126.37,0.05,1.3,1.18,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.18,0,0.9
F51790,1,38.14991107,1489.48,0.05,1.3,3.09,0.12,32,0.13,0.5,0.03,0.03,2.292,0,0,0.15,100,30,3.09,0,0.9
F51800,1,36.73286657,18.77,0.05,1.3,1.03,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.03,0,0.9
F51810,1,36.85457391,18.37,0.05,1.3,1.03,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.03,0,0.9
F51820,1,38.03823923,1451.21,0.05,1.3,3.04,0.12,32,0.13,0.5,0.03,0.03,1.59,0,0,0.15,100,30,3.04,0,0.9
F51830,1,37.26577788,59.05,0.05,1.3,1.08,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,1.08,0,0.9
F54003,1,39.42083107,488.84,0.05,1.3,1.69,0.12,32,0.13,0.5,0.03,0.03,2.706,0,0,0.15,100,30,1.69,0,0.9
F54023,1,38.96858596,1506.22,0.05,1.3,3.11,0.12,32,0.13,0.5,0.03,0.03,0,0,0,0.15,100,30,3.11,0,0.9
F54027,1,39.11366086,1397.84,0.05,1.3,2.96,0.12,32,0.13,0.5,0.03,0.03,0.99,0,0,0.15,100,30,2.96,0,0.9
F54031,1,38.97308212,1835.27,0.05,1.3,3.58,0.12,32,0.13,0.5,0.03,0.03,3.552,0,0,0.15,100,30,3.58,0,0.9
F54037,1,39.33274039,439.44,0.05,1.3,1.62,0.12,32,0.13,0.5,0.03,0.03,0.126,0,0,0.15,100,30,1.62,0,0.9
F54057,1,39.43226204,946.51,0.05,1.3,2.33,0.12,32,0.13,0.5,0.03,0.03,1.14,0,0,0.15,100,30,2.33,0,0.9
F54063,1,37.49668934,2648.71,0.05,1.3,4.72,0.12,32,0.13,0.5,0.03,0.03,1.926,0,0,0.15,100,30,4.72,0,0.9
F54065,1,39.57554085,526.23,0.05,1.3,1.74,0.12,32,0.13,0.5,0.03,0.03,1.572,0,0,0.15,100,30,1.74,0,0.9
F54071,1,38.61044863,2039.29,0.05,1.3,3.86,0.12,32,0.13,0.5,0.03,0.03,2.868,0,0,0.15,100,30,3.86,0,0.9
end,,,,,,,,,,,,,,,,,,,,,
