BMPFullane,BMP Shortname,Landuse_Type,HGMR,TN,TP,BOD,SED
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,ML_N,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,PCAN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,PCRN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,VRCN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,VRSN,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,APCN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,APSN,0.1,0,0.05,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,BR_N,0.1,0,0.05,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,CPDN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,CPDT,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,CPLN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,CPLT,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,CPUN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,CPUT,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,ML_N,0.1,0,0.05,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,PCAN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,PCRN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,VRCN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,VRSN,0.1,0,0.05,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,APCN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,APSN,0.1,0,0.05,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,BR_N,0.1,0,0.05,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,CPDN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,CPDT,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,CPLN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,CPLT,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,CPUN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,CPUT,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,ML_N,0.1,0,0.05,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,PCAN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,PCRN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,VRCN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,VRSN,0.1,0,0.05,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,APCN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,APSN,0.14,0,0.07,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,BR_N,0.14,0,0.07,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,CPDN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,CPDT,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,CPLN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,CPLT,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,CPUN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,CPUT,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,ML_N,0.14,0,0.07,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,PCAN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,PCRN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,VRCN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,VRSN,0.14,0,0.07,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,APCN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,APSN,0.14,0,0.07,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,BR_N,0.14,0,0.07,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,CPDN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,CPDT,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,CPLN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,CPLT,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,CPUN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,CPUT,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,ML_N,0.14,0,0.07,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,PCAN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,PCRN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,VRCN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,VRSN,0.14,0,0.07,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,APCN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,APSN,0.09,0,0.045,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,BR_N,0.09,0,0.045,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,CPDN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,CPDT,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,CPLN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,CPLT,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,CPUN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,CPUT,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,ML_N,0.09,0,0.045,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,PCAN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,PCRN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,VRCN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,VRSN,0.09,0,0.045,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,APCN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,APSN,0.09,0,0.045,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,BR_N,0.09,0,0.045,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,CPDN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,CPDT,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,CPLN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,CPLT,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,CPUN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,CPUT,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,ML_N,0.09,0,0.045,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,PCAN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,PCRN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,VRCN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,VRSN,0.09,0,0.045,0
Conservation Plans,ConPlan,hay,all,0.03,0.05,0.04,0.08
Conservation Plans,ConPlan,high,all,0.08,0.15,0.115,0.25
Conservation Plans,ConPlan,low,all,0.03,0.05,0.04,0.08
Conservation Plans,ConPlan,pasture,all,0.05,0.1,0.075,0.14
Conservation Plans,ConPlan,urs,all,0.08,0.15,0.115,0.25
Continuous No-Till,ContinuousNT,lwm,APCN,0.15,0.4,0.275,0.7
Continuous No-Till,ContinuousNT,lwm,APSN,0.15,0.4,0.275,0.7
Continuous No-Till,ContinuousNT,lwm,BR_N,0.15,0.4,0.275,0.7
Continuous No-Till,ContinuousNT,lwm,CPDN,0.1,0.2,0.15,0.7
Continuous No-Till,ContinuousNT,lwm,CPDT,0.1,0.2,0.15,0.7
Continuous No-Till,ContinuousNT,lwm,CPLN,0.1,0.2,0.15,0.7
Continuous No-Till,ContinuousNT,lwm,CPLT,0.1,0.2,0.15,0.7
Continuous No-Till,ContinuousNT,lwm,CPUN,0.1,0.2,0.15,0.7
Continuous No-Till,ContinuousNT,lwm,CPUT,0.1,0.2,0.15,0.7
Continuous No-Till,ContinuousNT,lwm,ML_N,0.15,0.4,0.275,0.7
Continuous No-Till,ContinuousNT,lwm,PCAN,0.15,0.4,0.275,0.7
Continuous No-Till,ContinuousNT,lwm,PCRN,0.15,0.4,0.275,0.7
Continuous No-Till,ContinuousNT,lwm,VRCN,0.15,0.4,0.275,0.7
Continuous No-Till,ContinuousNT,lwm,VRSN,0.15,0.4,0.275,0.7
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,high,APCN,0.15,0.15,0.15,0.2
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,high,APSN,0.12,0.15,0.135,0.2
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,high,BR_N,0.12,0.15,0.135,0.2
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,high,CPDN,0.15,0.15,0.15,0.2
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,high,CPDT,0.15,0.15,0.15,0.2
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,high,CPLN,0.15,0.15,0.15,0.2
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,high,CPLT,0.15,0.15,0.15,0.2
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,high,CPUN,0.15,0.15,0.15,0.2
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,high,CPUT,0.15,0.15,0.15,0.2
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,high,ML_N,0.12,0.15,0.135,0.2
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,high,PCAN,0.15,0.15,0.15,0.2
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,high,PCRN,0.15,0.15,0.15,0.2
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,high,VRCN,0.15,0.15,0.15,0.2
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,high,VRSN,0.12,0.15,0.135,0.2
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,low,APCN,0.15,0,0.075,0
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,low,APSN,0.12,0,0.06,0
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,low,BR_N,0.12,0,0.06,0
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,low,CPDN,0.15,0,0.075,0
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,low,CPDT,0.15,0,0.075,0
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,low,CPLN,0.15,0,0.075,0
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,low,CPLT,0.15,0,0.075,0
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,low,CPUN,0.15,0,0.075,0
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,low,CPUT,0.15,0,0.075,0
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,low,ML_N,0.12,0,0.06,0
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,low,PCAN,0.15,0,0.075,0
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,low,PCRN,0.15,0,0.075,0
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,low,VRCN,0.15,0,0.075,0
Cover Crop Early-Planting Aerial Corn Barley,CoverCropEAB,low,VRSN,0.12,0,0.06,0
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,high,APCN,0.18,0.15,0.165,0.2
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,high,APSN,0.14,0.15,0.145,0.2
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,high,BR_N,0.14,0.15,0.145,0.2
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,high,CPDN,0.18,0.15,0.165,0.2
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,high,CPDT,0.18,0.15,0.165,0.2
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,high,CPLN,0.18,0.15,0.165,0.2
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,high,CPLT,0.18,0.15,0.165,0.2
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,high,CPUN,0.18,0.15,0.165,0.2
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,high,CPUT,0.18,0.15,0.165,0.2
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,high,ML_N,0.14,0.15,0.145,0.2
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,high,PCAN,0.18,0.15,0.165,0.2
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,high,PCRN,0.18,0.15,0.165,0.2
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,high,VRCN,0.18,0.15,0.165,0.2
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,high,VRSN,0.14,0.15,0.145,0.2
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,low,APCN,0.18,0,0.09,0
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,low,APSN,0.14,0,0.07,0
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,low,BR_N,0.14,0,0.07,0
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,low,CPDN,0.18,0,0.09,0
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,low,CPDT,0.18,0,0.09,0
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,low,CPLN,0.18,0,0.09,0
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,low,CPLT,0.18,0,0.09,0
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,low,CPUN,0.18,0,0.09,0
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,low,CPUT,0.18,0,0.09,0
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,low,ML_N,0.14,0,0.07,0
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,low,PCAN,0.18,0,0.09,0
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,low,PCRN,0.18,0,0.09,0
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,low,VRCN,0.18,0,0.09,0
Cover Crop Early-Planting Aerial Corn Rye,CoverCropEAR,low,VRSN,0.14,0,0.07,0
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,high,APCN,0.27,0.15,0.21,0.2
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,high,APSN,0.2,0.15,0.175,0.2
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,high,BR_N,0.2,0.15,0.175,0.2
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,high,CPDN,0.27,0.15,0.21,0.2
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,high,CPDT,0.27,0.15,0.21,0.2
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,high,CPLN,0.27,0.15,0.21,0.2
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,high,CPLT,0.27,0.15,0.21,0.2
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,high,CPUN,0.27,0.15,0.21,0.2
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,high,CPUT,0.27,0.15,0.21,0.2
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,high,ML_N,0.2,0.15,0.175,0.2
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,high,PCAN,0.27,0.15,0.21,0.2
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,high,PCRN,0.27,0.15,0.21,0.2
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,high,VRCN,0.27,0.15,0.21,0.2
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,high,VRSN,0.2,0.15,0.175,0.2
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,low,APCN,0.27,0,0.135,0
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,low,APSN,0.2,0,0.1,0
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,low,BR_N,0.2,0,0.1,0
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,low,CPDN,0.27,0,0.135,0
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,low,CPDT,0.27,0,0.135,0
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,low,CPLN,0.27,0,0.135,0
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,low,CPLT,0.27,0,0.135,0
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,low,CPUN,0.27,0,0.135,0
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,low,CPUT,0.27,0,0.135,0
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,low,ML_N,0.2,0,0.1,0
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,low,PCAN,0.27,0,0.135,0
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,low,PCRN,0.27,0,0.135,0
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,low,VRCN,0.27,0,0.135,0
Cover Crop Early-Planting Aerial Soy Barley,CoverCropEASB,low,VRSN,0.2,0,0.1,0
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,high,APCN,0.31,0.15,0.23,0.2
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,high,APSN,0.24,0.15,0.195,0.2
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,high,BR_N,0.24,0.15,0.195,0.2
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,high,CPDN,0.31,0.15,0.23,0.2
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,high,CPDT,0.31,0.15,0.23,0.2
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,high,CPLN,0.31,0.15,0.23,0.2
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,high,CPLT,0.31,0.15,0.23,0.2
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,high,CPUN,0.31,0.15,0.23,0.2
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,high,CPUT,0.31,0.15,0.23,0.2
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,high,ML_N,0.24,0.15,0.195,0.2
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,high,PCAN,0.31,0.15,0.23,0.2
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,high,PCRN,0.31,0.15,0.23,0.2
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,high,VRCN,0.31,0.15,0.23,0.2
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,high,VRSN,0.24,0.15,0.195,0.2
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,low,APCN,0.31,0,0.155,0
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,low,APSN,0.24,0,0.12,0
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,low,BR_N,0.24,0,0.12,0
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,low,CPDN,0.31,0,0.155,0
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,low,CPDT,0.31,0,0.155,0
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,low,CPLN,0.31,0,0.155,0
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,low,CPLT,0.31,0,0.155,0
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,low,CPUN,0.31,0,0.155,0
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,low,CPUT,0.31,0,0.155,0
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,low,ML_N,0.24,0,0.12,0
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,low,PCAN,0.31,0,0.155,0
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,low,PCRN,0.31,0,0.155,0
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,low,VRCN,0.31,0,0.155,0
Cover Crop Early-Planting Aerial Soy Rye,CoverCropEASR,low,VRSN,0.24,0,0.12,0
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,high,APCN,0.22,0.15,0.185,0.2
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,high,APSN,0.17,0.15,0.16,0.2
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,high,BR_N,0.17,0.15,0.16,0.2
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,high,CPDN,0.22,0.15,0.185,0.2
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,high,CPDT,0.22,0.15,0.185,0.2
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,high,CPLN,0.22,0.15,0.185,0.2
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,high,CPLT,0.22,0.15,0.185,0.2
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,high,CPUN,0.22,0.15,0.185,0.2
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,high,CPUT,0.22,0.15,0.185,0.2
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,high,ML_N,0.17,0.15,0.16,0.2
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,high,PCAN,0.22,0.15,0.185,0.2
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,high,PCRN,0.22,0.15,0.185,0.2
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,high,VRCN,0.22,0.15,0.185,0.2
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,high,VRSN,0.17,0.15,0.16,0.2
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,low,APCN,0.22,0,0.11,0
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,low,APSN,0.17,0,0.085,0
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,low,BR_N,0.17,0,0.085,0
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,low,CPDN,0.22,0,0.11,0
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,low,CPDT,0.22,0,0.11,0
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,low,CPLN,0.22,0,0.11,0
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,low,CPLT,0.22,0,0.11,0
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,low,CPUN,0.22,0,0.11,0
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,low,CPUT,0.22,0,0.11,0
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,low,ML_N,0.17,0,0.085,0
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,low,PCAN,0.22,0,0.11,0
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,low,PCRN,0.22,0,0.11,0
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,low,VRCN,0.22,0,0.11,0
Cover Crop Early-Planting Aerial Soy Wheat,CoverCropEASW,low,VRSN,0.17,0,0.085,0
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,high,APCN,0.12,0.15,0.135,0.2
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,high,APSN,0.1,0.15,0.125,0.2
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,high,BR_N,0.1,0.15,0.125,0.2
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,high,CPDN,0.12,0.15,0.135,0.2
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,high,CPDT,0.12,0.15,0.135,0.2
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,high,CPLN,0.12,0.15,0.135,0.2
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,high,CPLT,0.12,0.15,0.135,0.2
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,high,CPUN,0.12,0.15,0.135,0.2
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,high,CPUT,0.12,0.15,0.135,0.2
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,high,ML_N,0.1,0.15,0.125,0.2
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,high,PCAN,0.12,0.15,0.135,0.2
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,high,PCRN,0.12,0.15,0.135,0.2
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,high,VRCN,0.12,0.15,0.135,0.2
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,high,VRSN,0.1,0.15,0.125,0.2
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,low,APCN,0.12,0,0.06,0
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,low,APSN,0.1,0,0.05,0
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,low,BR_N,0.1,0,0.05,0
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,low,CPDN,0.12,0,0.06,0
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,low,CPDT,0.12,0,0.06,0
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,low,CPLN,0.12,0,0.06,0
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,low,CPLT,0.12,0,0.06,0
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,low,CPUN,0.12,0,0.06,0
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,low,CPUT,0.12,0,0.06,0
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,low,ML_N,0.1,0,0.05,0
